Date,KOSPI,PortA,PortB
2017-10-09,2394.47,1127.61,1077.33
2017-10-10,2433.81,1128.98,1078.88
2017-10-11,2458.16,1126.21,1075.91
2017-10-12,2474.76,1124.87,1074.44
2017-10-13,2473.62,1129.94,1079.97
2017-10-14,2473.62,1134.27,1084.73
2017-10-15,2473.62,1130.45,1080.69
2017-10-16,2480.05,1132.18,1082.64
2017-10-17,2484.37,1132.58,1083.11
2017-10-18,2482.91,1129.55,1079.74
2017-10-19,2473.06,1126.12,1075.98
2017-10-20,2489.54,1129.69,1079.78
2017-10-21,2489.54,1124,1073.19
2017-10-22,2489.54,1128.84,1078.56
2017-10-23,2490.05,1129.15,1078.9
2017-10-24,2490.49,1131.52,1081.53
2017-10-25,2492.5,1133.74,1083.99
2017-10-26,2480.63,1134.75,1085.16
2017-10-27,2496.63,1134.41,1084.79
2017-10-28,2496.63,1137.24,1087.91
2017-10-29,2496.63,1139.61,1090.61
2017-10-30,2501.93,1140.05,1091.07
2017-10-31,2523.43,1142.01,1093.15
2017-11-01,2556.47,1144.5,1096.05
2017-11-02,2546.36,1146.2,1097.85
2017-11-03,2557.97,1147.83,1099.68
2017-11-04,2557.97,1147.16,1098.97
2017-11-05,2557.97,1148.94,1101.01
2017-11-06,2549.41,1148.33,1100.34
2017-11-07,2545.44,1147.55,1099.4
2017-11-08,2552.4,1148.1,1100.01
2017-11-09,2550.57,1147.6,1099.46
2017-11-10,2542.95,1143.76,1095.21
2017-11-11,2542.95,1147.76,1099.83
2017-11-12,2542.95,1150.09,1102.35
2017-11-13,2530.35,1149.76,1102
2017-11-14,2526.64,1149.14,1101.34
2017-11-15,2518.25,1147.56,1099.61
2017-11-16,2534.79,1153.54,1106.27
2017-11-17,2533.99,1157.02,1110.37
2017-11-18,2533.99,1156.72,1110.03
2017-11-19,2533.99,1158.33,1111.87
2017-11-20,2527.67,1157.2,1110.51
2017-11-21,2530.7,1157.85,1111.25
2017-11-22,2540.51,1157.91,1111.32
2017-11-23,2537.15,1156.37,1109.62
2017-11-24,2544.33,1160.93,1114.42
2017-11-25,2544.33,1157.67,1110.67
2017-11-26,2544.33,1154.72,1107.33
2017-11-27,2507.81,1150.27,1102.65
2017-11-28,2514.19,1149.28,1101.51
2017-11-29,2512.9,1152.79,1105.28
2017-11-30,2476.37,1147.29,1099.09
2017-12-01,2475.41,1146.9,1098.66
2017-12-02,2475.41,1144.76,1096.25
2017-12-03,2475.41,1144.69,1096.18
2017-12-04,2501.67,1148.94,1100.69
2017-12-05,2510.12,1144.06,1095.44
2017-12-06,2474.37,1146.03,1097.67
2017-12-07,2461.98,1139.07,1090.51
2017-12-08,2464,1139.6,1091.12
2017-12-09,2464,1136.69,1087.79
2017-12-10,2464,1143.74,1095.57
2017-12-11,2471.49,1144.68,1096.6
2017-12-12,2461,1143.7,1095.53
2017-12-13,2480.55,1149.8,1101.9
2017-12-14,2469.48,1149.79,1101.88
2017-12-15,2482.07,1145.98,1097.94
2017-12-16,2482.07,1146.04,1098.02
2017-12-17,2482.07,1144.31,1096.11
2017-12-18,2481.88,1141.98,1093.54
2017-12-19,2478.53,1140.08,1091.55
2017-12-20,2472.37,1136.97,1088.17
2017-12-21,2429.83,1137.62,1088.95
2017-12-22,2440.54,1141.16,1092.95
2017-12-23,2440.54,1141.94,1093.78
2017-12-24,2440.54,1136.71,1088.3
2017-12-25,2440.54,1134.29,1085.72
2017-12-26,2427.34,1132.58,1083.83
2017-12-27,2436.67,1136.47,1088.08
2017-12-28,2467.49,1138.36,1090.19
2017-12-29,2467.49,1137.14,1088.87
2017-12-30,2467.49,1141.73,1094.11
2017-12-31,2467.49,1139.08,1091.24
2018-01-01,2467.49,1138.18,1090.22
2018-01-02,2479.65,1142.01,1094.3
2018-01-03,2486.35,1142.49,1094.88
2018-01-04,2466.46,1145.67,1098.59
2018-01-05,2497.52,1148.22,1101.47
2018-01-06,2497.52,1150.25,1103.64
2018-01-07,2497.52,1151.39,1104.84
2018-01-08,2513.28,1152.28,1105.76
2018-01-09,2510.23,1152.26,1105.74
2018-01-10,2499.75,1149.13,1102.09
2018-01-11,2487.91,1143.11,1095.15
2018-01-12,2496.42,1145.22,1097.67
2018-01-13,2496.42,1144.95,1097.37
2018-01-14,2496.42,1146.36,1098.96
2018-01-15,2503.73,1143.69,1096.13
2018-01-16,2521.74,1143.57,1096
2018-01-17,2515.43,1147.16,1099.95
2018-01-18,2515.81,1146.01,1098.71
2018-01-19,2520.26,1149.05,1102.26
2018-01-20,2520.26,1146.44,1099.43
2018-01-21,2520.26,1148.54,1101.81
2018-01-22,2502.11,1149.15,1102.47
2018-01-23,2536.6,1146.84,1099.76
2018-01-24,2538,1144.27,1096.89
2018-01-25,2562.23,1149,1102.36
2018-01-26,2574.76,1142.54,1095.53
2018-01-27,2574.76,1135.52,1088.09
2018-01-28,2574.76,1129.82,1081.68
2018-01-29,2598.19,1120.78,1071.65
2018-01-30,2567.74,1112.32,1062.42
2018-01-31,2566.46,1104.39,1053.3
2018-02-01,2568.54,1104.13,1053.01
2018-02-02,2525.39,1105,1053.93
2018-02-03,2525.39,1101.43,1050.19
2018-02-04,2525.39,1111.85,1062.59
2018-02-05,2491.75,1112.95,1063.84
2018-02-06,2453.31,1108.37,1058.5
2018-02-07,2396.56,1094.72,1043.18
2018-02-08,2407.62,1091.34,1039.39
2018-02-09,2363.77,1099.62,1048.63
2018-02-10,2363.77,1096.98,1045.61
2018-02-11,2363.77,1098.67,1047.55
2018-02-12,2385.38,1100.41,1049.51
2018-02-13,2395.19,1106.85,1056.64
2018-02-14,2421.83,1108.57,1058.58
2018-02-15,2421.83,1112.87,1063.15
2018-02-16,2421.83,1113.06,1063.36
2018-02-17,2421.83,1111.02,1061.19
2018-02-18,2421.83,1100.32,1049.88
2018-02-19,2442.82,1098.17,1047.56
2018-02-20,2415.12,1107.28,1057.52
2018-02-21,2429.65,1109.44,1059.96
2018-02-22,2414.28,1104.91,1054.66
2018-02-23,2451.52,1097.05,1046.42
2018-02-24,2451.52,1100.02,1049.91
2018-02-25,2451.52,1107.88,1058.82
2018-02-26,2457.65,1105.89,1056.51
2018-02-27,2456.14,1107.84,1058.67
2018-02-28,2427.36,1109.72,1060.65
2018-03-01,2427.36,1102.64,1053.42
2018-03-02,2402.16,1090.83,1040.09
2018-03-03,2402.16,1086.61,1035.56
2018-03-04,2402.16,1096.62,1047
2018-03-05,2375.06,1095.23,1045.56
2018-03-06,2411.41,1100.91,1052.08
2018-03-07,2401.82,1100.94,1052.11
2018-03-08,2433.08,1093.13,1043.38
2018-03-09,2459.45,1088.74,1038.88
2018-03-10,2459.45,1094.82,1045.52
2018-03-11,2459.45,1100.61,1051.91
2018-03-12,2484.12,1101.1,1052.44
2018-03-13,2494.49,1104.55,1056.63
2018-03-14,2486.08,1106.23,1058.57
2018-03-15,2492.38,1107.51,1060.04
2018-03-16,2493.97,1108.89,1061.66
2018-03-17,2493.97,1112.37,1065.63
2018-03-18,2493.97,1109.16,1062.07
2018-03-19,2475.03,1111.21,1064.34
2018-03-20,2485.52,1105.33,1057.91
2018-03-21,2484.97,1109.23,1062.24
2018-03-22,2496.02,1116.45,1070.4
2018-03-23,2416.76,1115.51,1069.36
2018-03-24,2416.76,1115.84,1069.72
2018-03-25,2416.76,1119.13,1073.53
2018-03-26,2437.08,1120.23,1074.88
2018-03-27,2452.06,1117.94,1072.11
2018-03-28,2419.29,1117.97,1072.15
2018-03-29,2436.37,1116.34,1070.28
2018-03-30,2445.85,1112.72,1066.15
2018-03-31,2445.85,1120.39,1074.82
2018-04-01,2445.85,1118.91,1073.22
2018-04-02,2444.16,1116.66,1070.79
2018-04-03,2442.43,1117.5,1071.69
2018-04-04,2408.06,1106.04,1058.04
2018-04-05,2437.52,1112.35,1065.28
2018-04-06,2429.58,1117.29,1070.82
2018-04-07,2429.58,1115.41,1068.67
2018-04-08,2429.58,1111.7,1064.43
2018-04-09,2444.08,1113.98,1066.98
2018-04-10,2450.74,1109.32,1061.68
2018-04-11,2444.22,1106.85,1058.82
2018-04-12,2442.71,1107.89,1060.02
2018-04-13,2455.07,1102.13,1053.56
2018-04-14,2455.07,1103.61,1055.22
2018-04-15,2455.07,1101.48,1052.91
2018-04-16,2457.49,1106.55,1058.49
2018-04-17,2453.77,1111.86,1064.32
2018-04-18,2479.98,1110.68,1063
2018-04-19,2486.1,1119.67,1073.88
2018-04-20,2476.33,1119.36,1073.53
2018-04-21,2476.33,1120.26,1074.59
2018-04-22,2476.33,1117.75,1071.83
2018-04-23,2474.11,1119.66,1073.97
2018-04-24,2464.14,1118.5,1072.73
2018-04-25,2448.81,1113.76,1067.21
2018-04-26,2475.64,1117.07,1071.05
2018-04-27,2492.4,1112.44,1065.67
2018-04-28,2492.4,1111.4,1064.51
2018-04-29,2492.4,1106.26,1058.6
2018-04-30,2515.38,1109,1061.76
2018-05-01,2515.38,1101.82,1053.58
2018-05-02,2505.61,1103.64,1055.63
2018-05-03,2487.25,1110.41,1063.52
2018-05-04,2461.38,1110.31,1063.4
2018-05-05,2461.38,1112.97,1066.25
2018-05-06,2461.38,1111.57,1064.69
2018-05-07,2461.38,1109.93,1062.72
2018-05-08,2449.81,1107.5,1060.08
2018-05-09,2443.98,1107.43,1060.01
2018-05-10,2464.16,1107.98,1060.62
2018-05-11,2477.71,1114.46,1067.81
2018-05-12,2477.71,1113.05,1066.27
2018-05-13,2477.71,1112.44,1065.58
2018-05-14,2476.11,1109.69,1062.58
2018-05-15,2458.54,1107.42,1060.03
2018-05-16,2459.82,1110.76,1063.58
2018-05-17,2448.45,1110,1062.71
2018-05-18,2460.65,1112.42,1065.45
2018-05-19,2460.65,1114.01,1067.34
2018-05-20,2460.65,1112.1,1065.14
2018-05-21,2465.57,1116.2,1070.07
2018-05-22,2465.57,1116.2,1070.08
2018-05-23,2471.91,1119.28,1073.68
2018-05-24,2466.01,1123.93,1079.01
2018-05-25,2460.8,1124.39,1079.53
2018-05-26,2460.8,1124.72,1079.91
2018-05-27,2460.8,1125.72,1081.08
2018-05-28,2478.96,1122.57,1077.45
2018-05-29,2457.25,1124.04,1079.17
2018-05-30,2409.03,1124.17,1079.32
2018-05-31,2423.01,1127.2,1082.61
2018-06-01,2438.96,1125.62,1080.8
2018-06-02,2438.96,1125.99,1081.2
2018-06-03,2438.96,1126.79,1082.05
2018-06-04,2447.76,1129.72,1085.36
2018-06-05,2453.76,1131.06,1086.94
2018-06-06,2453.76,1127.99,1083.62
2018-06-07,2470.58,1129.4,1085.3
2018-06-08,2451.58,1129.06,1084.91
2018-06-09,2451.58,1132.13,1088.41
2018-06-10,2451.58,1128.47,1084.24
2018-06-11,2470.15,1132.02,1088.34
2018-06-12,2468.83,1132.13,1088.47
2018-06-13,2468.83,1132.07,1088.4
2018-06-14,2423.48,1132.75,1089.17
2018-06-15,2404.04,1129.88,1086.13
2018-06-16,2404.04,1131.35,1087.76
2018-06-17,2404.04,1127.76,1083.88
2018-06-18,2376.24,1129.62,1086.08
2018-06-19,2340.11,1132.77,1089.9
2018-06-20,2363.91,1133.05,1090.23
2018-06-21,2337.83,1130.57,1087.37
2018-06-22,2357.22,1128.83,1085.39
2018-06-23,2357.22,1126.59,1082.81
2018-06-24,2357.22,1128.91,1085.44
2018-06-25,2357.88,1131.48,1088.23
2018-06-26,2350.92,1129.72,1086.22
2018-06-27,2342.03,1132.63,1089.53
2018-06-28,2314.24,1135.27,1092.68
2018-06-29,2326.13,1135.18,1092.58
2018-06-30,2326.13,1133.79,1091.09
2018-07-01,2326.13,1135.5,1093.13
2018-07-02,2271.54,1134.97,1092.5
2018-07-03,2272.76,1133.29,1090.54
2018-07-04,2265.46,1133.46,1090.73
2018-07-05,2257.55,1133.43,1090.7
2018-07-06,2272.87,1132.95,1090.13
2018-07-07,2272.87,1136.02,1093.34
2018-07-08,2272.87,1135.07,1092.26
2018-07-09,2285.8,1132.71,1089.78
2018-07-10,2294.16,1132.24,1089.23
2018-07-11,2280.62,1134.46,1091.66
2018-07-12,2285.06,1137.62,1095.32
2018-07-13,2310.9,1133.76,1091.12
2018-07-14,2310.9,1135.2,1092.78
2018-07-15,2310.9,1135.2,1092.79
2018-07-16,2301.99,1131.41,1088.78
2018-07-17,2297.92,1130.94,1088.27
2018-07-18,2290.11,1129.62,1086.87
2018-07-19,2282.29,1132.2,1089.82
2018-07-20,2289.19,1130.12,1087.44
2018-07-21,2289.19,1129.01,1086.18
2018-07-22,2289.19,1131.62,1089.06
2018-07-23,2269.31,1131.02,1088.4
2018-07-24,2280.2,1127.67,1084.75
2018-07-25,2273.03,1127.5,1084.55
2018-07-26,2289.06,1126.65,1083.64
2018-07-27,2294.99,1126.7,1083.7
2018-07-28,2294.99,1127.33,1084.41
2018-07-29,2294.99,1129.05,1086.39
2018-07-30,2293.51,1129.86,1087.34
2018-07-31,2295.26,1131.81,1089.67
2018-08-01,2307.07,1131.29,1089.1
2018-08-02,2270.2,1129.82,1087.4
2018-08-03,2287.68,1125.76,1082.47
2018-08-04,2287.68,1127.04,1083.9
2018-08-05,2287.68,1124.98,1081.59
2018-08-06,2286.5,1124.19,1080.7
2018-08-07,2300.16,1120.54,1076.82
2018-08-08,2301.45,1120.63,1076.93
2018-08-09,2303.71,1119,1075.01
2018-08-10,2282.79,1111.82,1066.06
2018-08-11,2282.79,1112.32,1066.6
2018-08-12,2282.79,1104.83,1058.23
2018-08-13,2248.45,1107.34,1060.96
2018-08-14,2258.91,1110.99,1065.22
2018-08-15,2258.91,1108.34,1062.16
2018-08-16,2240.8,1109.01,1062.92
2018-08-17,2247.05,1109.95,1064.02
2018-08-18,2247.05,1113.1,1067.61
2018-08-19,2247.05,1112.56,1066.99
2018-08-20,2247.88,1112.01,1066.34
2018-08-21,2270.06,1111.09,1065.2
2018-08-22,2273.33,1105.26,1058.7
2018-08-23,2282.6,1107.46,1061.17
2018-08-24,2293.21,1113.84,1068.25
2018-08-25,2293.21,1112.24,1066.35
2018-08-26,2293.21,1116.58,1070.89
2018-08-27,2299.3,1114.95,1068.94
2018-08-28,2303.12,1115.53,1069.58
2018-08-29,2309.03,1116.92,1071.2
2018-08-30,2307.35,1115.08,1069.17
2018-08-31,2322.88,1119.58,1074.22
2018-09-01,2322.88,1119.52,1074.15
2018-09-02,2322.88,1121,1075.74
2018-09-03,2307.03,1118.72,1073.18
2018-09-04,2315.72,1112.88,1066.93
2018-09-05,2291.77,1109.87,1063.39
2018-09-06,2287.61,1108.89,1062.3
2018-09-07,2281.58,1109.05,1062.47
2018-09-08,2281.58,1109.16,1062.6
2018-09-09,2281.58,1113.59,1067.7
2018-09-10,2288.66,1113.2,1067.26
2018-09-11,2283.2,1115.39,1069.63
2018-09-12,2282.92,1116.22,1070.57
2018-09-13,2286.23,1116.14,1070.47
2018-09-14,2318.25,1113.82,1067.8
2018-09-15,2318.25,1110.66,1064.44
2018-09-16,2318.25,1109.89,1063.58
2018-09-17,2303.01,1109.4,1063.01
2018-09-18,2308.98,1104.41,1057.49
2018-09-19,2308.46,1108.01,1061.65
2018-09-20,2323.45,1108.57,1062.3
2018-09-21,2339.17,1109.31,1063.14
2018-09-22,2339.17,1105.96,1059.25
2018-09-23,2339.17,1109.48,1063.2
2018-09-24,2339.17,1109.39,1063.1
2018-09-25,2339.17,1105.35,1058.26
2018-09-26,2339.17,1106.15,1059.15
2018-09-27,2355.43,1103.38,1055.79
2018-09-28,2343.07,1105.06,1057.7
2018-09-29,2343.07,1111.09,1064.5
2018-09-30,2343.07,1113.15,1066.79
2018-10-01,2338.88,1117.92,1072.51
2018-10-02,2309.57,1117.49,1072
2018-10-03,2309.57,1115.96,1070.31
2018-10-04,2274.49,1113.17,1067.11
2018-10-05,2267.52,1118.25,1072.88
2018-10-06,2267.52,1118.27,1072.91
2018-10-07,2267.52,1120.58,1075.38
2018-10-08,2253.83,1125.55,1080.83
2018-10-09,2253.83,1126.26,1081.64
2018-10-10,2228.61,1124.2,1079.29
2018-10-11,2129.67,1127.33,1082.97
2018-10-12,2161.85,1127.3,1082.93
2018-10-13,2161.85,1125.51,1081.01
2018-10-14,2161.85,1125.35,1080.83
2018-10-15,2145.12,1124.87,1080.31
2018-10-16,2145.12,1123.66,1079.05
2018-10-17,2167.51,1124.63,1080.14
2018-10-18,2148.31,1121.26,1076.35
2018-10-19,2156.26,1120.35,1075.33
2018-10-20,2156.26,1120.17,1075.12
2018-10-21,2156.26,1121.62,1076.77
2018-10-22,2161.71,1118.61,1073.34
2018-10-23,2106.1,1118.25,1072.93
2018-10-24,2097.58,1118.86,1073.58
2018-10-25,2063.3,1118.26,1072.92
2018-10-26,2027.15,1113.72,1067.97
2018-10-27,2027.15,1114.68,1069.03
2018-10-28,2027.15,1121.37,1076.66
2018-10-29,1996.05,1120.76,1075.99
2018-10-30,2014.69,1120.19,1075.3
2018-10-31,2029.69,1124.17,1079.8
2018-11-01,2024.46,1124.09,1079.72
2018-11-02,2096,1131.12,1087.66
2018-11-03,2096,1130.19,1086.57
2018-11-04,2096,1130.45,1086.84
2018-11-05,2076.92,1130.62,1087.03
2018-11-06,2089.62,1128.24,1084.51
2018-11-07,2078.69,1129.67,1086.05
2018-11-08,2092.63,1129.8,1086.19
2018-11-09,2086.09,1128.38,1084.63
2018-11-10,2086.09,1126.95,1083.04
2018-11-11,2086.09,1128,1084.24
2018-11-12,2080.44,1128.81,1085.09
2018-11-13,2071.23,1128.8,1085.07
2018-11-14,2068.05,1128.28,1084.47
2018-11-15,2088.06,1128.41,1084.61
2018-11-16,2092.4,1126.59,1082.59
2018-11-17,2092.4,1126.17,1082.15
2018-11-18,2092.4,1122.17,1077.66
2018-11-19,2100.56,1120.05,1075.38
2018-11-20,2082.58,1119.7,1074.98
2018-11-21,2076.55,1118.79,1073.95
2018-11-22,2069.95,1121.14,1076.52
2018-11-23,2057.48,1122.95,1078.73
2018-11-24,2057.48,1124.04,1080
2018-11-25,2057.48,1121.75,1077.51
2018-11-26,2083.02,1121.24,1076.91
2018-11-27,2099.42,1119.05,1074.51
2018-11-28,2108.22,1117.27,1072.35
2018-11-29,2114.1,1119.07,1074.39
2018-11-30,2096.86,1115.04,1069.89
2018-12-01,2096.86,1115.47,1070.37
2018-12-02,2096.86,1116.28,1071.22
2018-12-03,2131.93,1117.72,1072.95
2018-12-04,2114.35,1115.57,1070.55
2018-12-05,2101.31,1118.61,1073.86
2018-12-06,2068.69,1117.23,1072.33
2018-12-07,2075.76,1119.82,1075.08
2018-12-08,2075.76,1121.07,1076.51
2018-12-09,2075.76,1117.92,1073.02
2018-12-10,2053.79,1116.6,1071.53
2018-12-11,2052.97,1116.13,1071.02
2018-12-12,2082.57,1114.96,1069.66
2018-12-13,2095.55,1115.77,1070.55
2018-12-14,2069.38,1113.04,1067.28
2018-12-15,2069.38,1111.9,1066.01
2018-12-16,2069.38,1113.97,1068.47
2018-12-17,2071.09,1115.64,1070.39
2018-12-18,2062.11,1115,1069.7
2018-12-19,2078.84,1117.35,1072.33
2018-12-20,2060.12,1119.16,1074.28
2018-12-21,2061.49,1118.49,1073.56
2018-12-22,2061.49,1121.03,1076.37
2018-12-23,2061.49,1119.5,1074.68
2018-12-24,2055.01,1122.18,1077.85
2018-12-25,2055.01,1121.75,1077.36
2018-12-26,2028.01,1122.87,1078.75
2018-12-27,2028.44,1122.23,1077.95
2018-12-28,2041.04,1123.82,1079.8
2018-12-29,2041.04,1124.38,1080.47
2018-12-30,2041.04,1125.79,1082.05
2018-12-31,2041.04,1126,1082.3
2019-01-01,2041.04,1126.93,1083.45
2019-01-02,2010,1128.34,1085.07
2019-01-03,1993.7,1132,1089.34
2019-01-04,2010.25,1130.9,1088.02
2019-01-05,2010.25,1129.35,1086.2
2019-01-06,2010.25,1130.73,1087.76
2019-01-07,2037.1,1131.2,1088.32
2019-01-08,2025.27,1128.61,1085.49
2019-01-09,2064.71,1128.8,1085.71
2019-01-10,2063.28,1128.67,1085.56
2019-01-11,2075.57,1129.31,1086.31
2019-01-12,2075.57,1130.43,1087.63
2019-01-13,2075.57,1135.34,1093.08
2019-01-14,2064.52,1133.91,1091.45
2019-01-15,2097.18,1132.69,1090.09
2019-01-16,2106.1,1132.53,1089.9
2019-01-17,2107.06,1130.68,1087.92
2019-01-18,2124.28,1129.68,1086.81
2019-01-19,2124.28,1131.57,1088.87
2019-01-20,2124.28,1130.04,1087.2
2019-01-21,2124.61,1131.4,1088.67
2019-01-22,2117.77,1128.25,1085.1
2019-01-23,2127.78,1127.39,1084.15
2019-01-24,2145.03,1127.04,1083.75
2019-01-25,2177.73,1128.49,1085.44
2019-01-26,2177.73,1128.13,1085.03
2019-01-27,2177.73,1129.56,1086.73
2019-01-28,2177.3,1127.92,1084.81
2019-01-29,2183.36,1125.79,1082.33
2019-01-30,2206.2,1123.25,1079.56
2019-01-31,2204.85,1121.95,1078.08
2019-02-01,2203.46,1124.18,1080.57
2019-02-02,2203.46,1125.25,1081.85
2019-02-03,2203.46,1124.9,1081.43
2019-02-04,2203.46,1124.51,1081
2019-02-05,2203.46,1123.84,1080.22
2019-02-06,2203.46,1121.9,1078.13
2019-02-07,2203.42,1121.46,1077.61
2019-02-08,2177.05,1121.17,1077.28
2019-02-09,2177.05,1124.09,1080.33
2019-02-10,2177.05,1123.67,1079.88
2019-02-11,2180.73,1127.37,1084.28
2019-02-12,2190.47,1127.84,1084.79
2019-02-13,2201.48,1127.98,1084.95
2019-02-14,2225.85,1127.99,1084.97
2019-02-15,2196.09,1128.45,1085.52
2019-02-16,2196.09,1133.62,1091.43
2019-02-17,2196.09,1132.46,1090.14
2019-02-18,2210.89,1132.74,1090.43
2019-02-19,2205.63,1131.7,1089.24
2019-02-20,2229.76,1130.51,1087.93
2019-02-21,2228.66,1130.82,1088.28
2019-02-22,2230.5,1133.52,1091.27
2019-02-23,2230.5,1131.9,1089.41
2019-02-24,2230.5,1132.24,1089.82
2019-02-25,2232.56,1132.91,1090.56
2019-02-26,2226.6,1130.68,1087.97
2019-02-27,2234.79,1130.48,1087.75
2019-02-28,2195.44,1130.08,1087.3
2019-03-01,2195.44,1128.58,1085.54
2019-03-02,2195.44,1129.42,1086.49
2019-03-03,2195.44,1129.45,1086.53
2019-03-04,2190.66,1127.19,1083.91
2019-03-05,2179.23,1125.01,1081.21
2019-03-06,2175.6,1126.36,1082.73
2019-03-07,2165.79,1123.76,1079.87
2019-03-08,2137.44,1122.64,1078.63
2019-03-09,2137.44,1122.21,1078.15
2019-03-10,2137.44,1126,1082.64
2019-03-11,2138.1,1126.9,1083.61
2019-03-12,2157.18,1128.03,1084.99
2019-03-13,2148.41,1128.03,1084.99
2019-03-14,2155.68,1129.45,1086.56
2019-03-15,2176.11,1128.44,1085.38
2019-03-16,2176.11,1127.11,1083.85
2019-03-17,2176.11,1126.72,1083.4
2019-03-18,2179.49,1123.83,1080
2019-03-19,2177.62,1119.88,1075.67
2019-03-20,2177.1,1119.53,1075.28
2019-03-21,2184.88,1119.65,1075.42
2019-03-22,2186.95,1121.24,1077.25
2019-03-23,2186.95,1122.94,1079.05
2019-03-24,2186.95,1119.35,1074.97
2019-03-25,2144.86,1118.89,1074.47
2019-03-26,2148.8,1119.12,1074.73
2019-03-27,2145.62,1118.87,1074.46
2019-03-28,2128.1,1115.59,1070.85
2019-03-29,2140.67,1116.39,1071.82
2019-03-30,2140.67,1118.79,1074.49
2019-03-31,2140.67,1117.45,1073.07
2019-04-01,2168.28,1119.26,1075.14
2019-04-02,2177.18,1121.62,1077.78
2019-04-03,2203.27,1120.35,1076.26
2019-04-04,2206.53,1119.62,1075.43
2019-04-05,2209.61,1122.72,1079
2019-04-06,2209.61,1121.98,1078.14
2019-04-07,2209.61,1122.96,1079.24
2019-04-08,2210.6,1122.24,1078.37
2019-04-09,2213.56,1121.02,1076.95
2019-04-10,2224.39,1121.17,1077.12
2019-04-11,2224.44,1124.31,1080.75
2019-04-12,2233.45,1119.84,1075.88
2019-04-13,2233.45,1120.36,1076.45
2019-04-14,2233.45,1122.95,1079.65
2019-04-15,2242.88,1123.22,1079.96
2019-04-16,2248.63,1125.36,1082.42
2019-04-17,2245.89,1125,1082.03
2019-04-18,2213.77,1124.62,1081.6
2019-04-19,2216.15,1126.4,1083.65
2019-04-20,2216.15,1123.27,1080.17
2019-04-21,2216.15,1123.85,1080.81
2019-04-22,2216.65,1124.65,1081.66
2019-04-23,2220.51,1124.99,1082.06
2019-04-24,2201.03,1127.16,1084.48
2019-04-25,2190.5,1127.43,1084.76
2019-04-26,2179.31,1127.67,1085.02
2019-04-27,2179.31,1126.61,1083.8
2019-04-28,2179.31,1126.82,1084.06
2019-04-29,2216.43,1123.27,1080
2019-04-30,2203.59,1118.37,1074.31
2019-05-01,2203.59,1119.29,1075.33
2019-05-02,2212.75,1117.44,1073.32
2019-05-03,2196.32,1115.95,1071.55
2019-05-04,2196.32,1112.45,1067.5
2019-05-05,2196.32,1113.26,1068.41
2019-05-06,2196.32,1112.71,1067.78
2019-05-07,2176.99,1114.87,1070.12
2019-05-08,2168.01,1113.34,1068.4
2019-05-09,2102.01,1108.45,1063.35
2019-05-10,2108.04,1105.27,1059.68
2019-05-11,2108.04,1102.55,1056.46
2019-05-12,2108.04,1101.05,1054.78
2019-05-13,2079.01,1100.83,1054.55
2019-05-14,2081.84,1107.3,1061.75
2019-05-15,2092.78,1110.69,1065.52
2019-05-16,2067.69,1109.61,1064.28
2019-05-17,2055.8,1109.37,1064.01
2019-05-18,2055.8,1105.64,1059.85
2019-05-19,2055.8,1107.37,1061.88
2019-05-20,2055.71,1106.16,1060.52
2019-05-21,2061.25,1104.12,1058.36
2019-05-22,2064.86,1105.8,1060.12
2019-05-23,2059.59,1105.17,1059.42
2019-05-24,2045.31,1112.06,1066.98
2019-05-25,2045.31,1110.97,1065.75
2019-05-26,2045.31,1111.61,1066.47
2019-05-27,2044.21,1110.26,1064.98
2019-05-28,2048.83,1112.74,1067.83
2019-05-29,2023.32,1111,1065.82
2019-05-30,2038.8,1110.22,1064.88
2019-05-31,2041.74,1111.21,1066.1
2019-06-01,2041.74,1114.34,1069.61
2019-06-02,2041.74,1115.38,1070.83
2019-06-03,2067.85,1115.26,1070.7
2019-06-04,2066.97,1115.34,1070.78
2019-06-05,2069.11,1114.15,1069.51
2019-06-06,2069.11,1116.22,1071.8
2019-06-07,2072.33,1115.53,1070.96
2019-06-08,2072.33,1116.35,1071.83
2019-06-09,2072.33,1116.74,1072.27
2019-06-10,2099.49,1115.81,1071.15
2019-06-11,2111.81,1114.49,1069.61
2019-06-12,2108.75,1110.89,1065.35
2019-06-13,2103.15,1111.46,1066.03
2019-06-14,2095.41,1111.22,1065.76
2019-06-15,2095.41,1111.81,1066.4
2019-06-16,2095.41,1115.75,1070.94
2019-06-17,2090.73,1117.14,1072.61
2019-06-18,2098.71,1116.58,1071.99
2019-06-19,2124.78,1116.28,1071.64
2019-06-20,2131.29,1112.74,1067.83
2019-06-21,2125.62,1110.29,1065.12
2019-06-22,2125.62,1108.42,1062.88
2019-06-23,2125.62,1111.23,1065.84
2019-06-24,2126.33,1113.37,1068.21
2019-06-25,2121.64,1113.37,1068.21
2019-06-26,2121.85,1113.33,1068.16
2019-06-27,2134.32,1116.3,1071.36
2019-06-28,2130.62,1118.88,1074.16
2019-06-29,2130.62,1118.35,1073.52
2019-06-30,2130.62,1119.13,1074.45
2019-07-01,2129.74,1119.22,1074.55
2019-07-02,2122.02,1121.46,1076.95
2019-07-03,2096.02,1122.02,1077.61
2019-07-04,2108.73,1124.7,1080.62
2019-07-05,2110.59,1127.48,1083.72
2019-07-06,2110.59,1128.51,1084.89
2019-07-07,2110.59,1128.45,1084.82
2019-07-08,2064.17,1127.04,1083.25
