Date,Open,High,Low,Close,Adj Close,Volume
2020-03-20,30.280001,30.670000,28.910000,29.010000,29.010000,49799800
2020-03-23,28.760000,29.580000,27.879999,28.490000,28.490000,50145200
2020-03-24,29.510000,30.049999,28.900000,29.700001,29.700001,42188600
2020-03-25,29.500000,30.719999,29.000000,29.750000,29.750000,42316200
2020-03-26,29.889999,31.990000,29.879999,31.750000,31.750000,41053100
2020-03-27,30.799999,31.740000,30.660000,30.900000,30.900000,36328600
2020-03-30,31.049999,32.849998,31.049999,32.669998,32.669998,28409400
2020-03-31,32.400002,33.000000,32.240002,32.639999,32.639999,27956500
2020-04-01,31.920000,32.279999,31.530001,31.750000,31.750000,25341200
2020-04-02,31.900000,33.000000,31.750000,32.869999,32.869999,25794000
2020-04-03,32.630001,33.889999,32.630001,33.639999,33.639999,31155000
2020-04-06,33.919998,34.900002,33.779999,34.570000,34.570000,38428100
2020-04-07,35.000000,35.169998,33.590000,33.610001,33.610001,22985100
2020-04-08,33.990002,34.799999,33.439999,34.599998,34.599998,24216300
2020-04-09,35.029999,35.770000,34.849998,35.389999,35.389999,29141300
2020-04-13,35.959999,35.980000,34.720001,35.139999,35.139999,17334100
2020-04-14,35.930000,36.630001,35.340000,36.439999,36.439999,20726100
2020-04-15,36.060001,36.230000,35.580002,35.970001,35.970001,20220300
2020-04-16,36.119999,36.259998,35.580002,35.880001,35.880001,19599100
2020-04-17,36.500000,37.000000,36.110001,36.910000,36.910000,23154500
2020-04-20,36.380001,36.910000,36.080002,36.080002,36.080002,21376300
2020-04-21,35.779999,35.930000,35.369999,35.619999,35.619999,22746900
2020-04-22,36.959999,37.000000,36.119999,36.250000,36.250000,19148600
